DMU,Month,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Authors,Topics,Asent_Sentiment,Textblob_Sentiment,Textblob_Subjectivity,Engagement,Total_Reach,Organic_Reach,Paid_Reach,Viral_Reach,Engaged_Users,Engaged_Page_Fans,Other_Engaged_Users,Fan_Reach,Consumptions,Link_Clicks,Photo_Views,Video_Plays,Other_Clicks,Total_Engagement,Likes,Comments,Shares,Total_Impressions,Organic_Impressions,Paid_Impressions,Viral_Impressions,Stories,Story_Likes,Story_Comments,Story_Shares
558,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,0,nicole tsong,pacific-nw-magazine,1000,1168,427,1,7581,7330,0,208,85,82,3,7164,67,49,0,0,12,37,32,0,5,12595,12268,0,327,37,32,0,5
559,10,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,the associated press,nation-world,1318,1000,0,2,8437,8088,0,390,123,117,6,7909,72,31,0,0,37,69,67,1,1,14193,13636,0,557,69,67,1,1
560,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,adam jude,sports,1000,1000,0,10,96954,45808,1333,52298,8189,3714,4475,47003,9770,5555,0,0,3036,463,295,50,118,169925,80437,1336,88152,1021,663,232,126
561,10,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,ángel gonzález,business,750,1500,500,2,11646,11259,0,305,184,176,8,11119,174,108,0,0,54,32,26,1,5,18168,17691,0,477,35,29,1,5
562,10,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,blanca torres,entertainment,684,1136,454,2,4924,4597,0,265,80,71,9,4469,77,55,0,0,12,17,16,0,1,8382,7946,0,436,20,18,1,1
563,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,gene balk / fyi guy,seattle-news,1000,1000,0,3,12211,11939,0,335,272,267,5,11834,319,120,0,0,150,42,31,8,3,20688,20187,0,501,49,32,14,3
565,10,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,0,0,0,0,0,gayle clemans,entertainment,923,1133,666,2,7383,6719,0,604,129,118,11,6587,115,80,0,0,24,33,27,0,6,11273,10331,0,942,35,29,0,6
566,10,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,jack stone truitt,life,1709,1600,900,3,16443,15016,0,1599,404,355,49,15050,434,258,0,0,140,54,43,3,8,26749,24010,0,2739,80,53,19,8
567,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,jack broom,weather,1000,1000,0,2,8979,8899,0,107,161,159,2,8715,157,115,0,0,30,21,17,1,3,14722,14558,0,164,21,17,1,3
568,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,larry stone,sports,1000,1500,1000,12,35834,27247,1946,6453,1569,1187,382,27258,4138,535,0,0,987,319,171,119,29,56301,44809,1975,9517,474,197,247,30
569,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,carrie dennett,life,1000,1000,0,4,20941,18422,0,2467,634,534,100,18306,660,441,1,0,153,130,97,6,27,33122,29105,0,4017,148,109,11,28
570,10,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,geoff baker,sports,1440,1000,0,4,23222,20432,0,2648,696,635,61,20440,689,206,0,0,371,225,176,41,8,37192,33424,0,3768,241,178,55,8
571,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,features staff,life,1000,1000,0,7,132420,48300,861,85760,7943,2963,4980,49811,8204,4275,1,0,2454,1694,1300,90,304,227240,82575,879,143786,3021,2248,458,315
572,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,0,0,0,0,0,nina shapiro,seattle-news,1000,1136,454,6,30780,25533,0,6136,1303,1103,200,25759,1330,674,0,0,484,445,402,17,26,50023,40869,0,9154,492,432,33,27
573,10,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,bob condotta,sports,638,802,572,6,24453,21678,0,3250,959,810,149,21611,1199,236,0,0,619,220,141,72,7,39661,34747,0,4914,369,154,207,8
574,10,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,nina shapiro,seattle-news,1571,1000,125,2,8484,7873,0,576,139,125,14,7912,120,64,0,0,44,45,40,0,5,13604,12667,0,937,49,44,0,5
575,10,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,evan bush,seattle-news,797,1000,0,5,29943,28533,0,1673,1337,1227,110,28364,1587,1039,0,0,415,30,23,2,5,49797,46704,0,3093,63,41,17,5
576,10,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,0,0,ángel gonzález,business,910,1477,611,3,20459,10701,0,10331,553,158,395,10669,486,255,2,0,175,53,33,3,17,34207,16812,0,17395,227,180,29,18
577,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,ed guzman,sports,1000,1000,0,8,39249,33282,0,6072,2063,1737,326,33224,2747,1058,0,0,1061,209,128,70,11,63176,54849,0,8327,290,139,140,11
578,10,0,1571,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sy bean,photo-video,1571,1350,750,2,16345,14288,0,1775,314,279,35,14113,295,129,0,0,118,122,107,5,10,26538,23881,0,2657,137,117,10,10
579,10,0,681,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,larry stone,sports,681,1000,0,5,31298,27594,0,3847,1083,975,108,27518,1132,254,0,0,660,308,229,62,17,54485,48991,0,5494,362,247,97,18
580,10,0,1000,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mary hudetz,nation-world,1000,1250,300,5,57606,32843,664,23712,2335,1390,945,33048,1812,330,2,0,814,1074,823,52,199,92571,55546,687,36338,1748,1388,152,208
581,10,0,620,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean quinton,sports,620,1000,0,8,52479,34908,4039,14496,3439,2392,1047,34865,4047,2549,0,0,1006,351,240,30,81,88829,60444,4072,24313,485,314,85,86
582,10,0,1000,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,michael upchurch,entertainment,1000,1050,50,3,22349,18411,0,3975,500,436,64,18278,374,150,0,0,149,278,242,3,33,35166,29070,0,6096,319,270,11,38
583,10,0,840,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bob condotta,sports,840,1095,511,5,32040,28830,0,3887,1003,907,96,28612,1301,407,0,0,535,200,136,49,15,53367,47689,0,5678,233,140,76,17
584,10,0,1636,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stephen ohlemacher,nation-world,1636,1016,183,3,14232,13780,0,426,271,255,16,13696,322,76,0,0,172,63,37,14,12,22604,21952,0,652,68,39,17,12
585,10,0,1401,0,0,0,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,larry stone,sports,1401,1175,548,2,19219,18288,0,834,409,381,28,18120,422,288,0,0,101,50,39,1,10,31192,29942,0,1250,63,45,7,11
586,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,mike lindblom,transportation,1000,1000,0,6,38229,30775,0,7499,1438,1093,345,30726,2013,1013,1,0,551,94,40,28,26,63325,51184,0,12141,152,59,67,26
587,10,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,bob condotta,sports,1361,1125,166,6,34611,29047,0,5898,1468,1251,217,28848,1616,244,0,0,1026,343,276,49,18,57142,48565,0,8577,376,288,69,19
588,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,adam jude,sports,1000,1000,0,8,50548,37809,474,13561,3164,2046,1118,38266,4103,1938,0,0,1434,216,133,27,56,90739,66342,476,23921,334,189,84,61
589,10,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,jayson jenks,news,651,1000,0,5,37630,30592,0,7440,1408,1193,215,30575,1524,225,0,0,980,405,267,101,37,62473,51075,0,11398,484,293,153,38
590,10,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,sean quinton,sports,934,1000,0,9,75205,39676,14474,23588,5435,2734,2701,39710,6373,3192,0,0,2077,609,418,144,47,119227,66924,15021,37282,798,464,284,50
591,10,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,seattle times staff,sports,473,1000,0,6,31286,26499,0,5217,1280,1046,234,26369,1570,357,0,0,816,281,193,69,19,52071,44622,0,7449,328,203,106,19
592,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,0,0,0,paul barrett,sports,1000,1333,500,2,23826,21190,0,2369,518,466,52,21102,338,125,0,0,175,263,244,13,6,39000,35547,0,3453,269,250,13,6
593,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,paul barrett,sports,1000,1000,0,4,27955,22286,0,5722,872,750,122,22288,563,158,0,0,315,479,429,32,18,47604,38081,0,9523,508,450,38,20
594,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,paul barrett,sports,1000,1250,333,4,71697,18629,0,54877,2491,430,2061,18537,1377,506,1,0,664,1537,1479,31,27,114865,31750,0,83115,1601,1511,63,27
595,10,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,paul barrett,sports,387,950,577,2,23900,20833,0,2921,530,461,69,20728,273,117,1,0,117,317,300,5,12,38520,34322,0,4198,335,312,11,12
596,10,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,sean quinton,sports,638,825,175,8,78010,42330,2071,34987,4734,2411,2323,42422,5223,3702,0,0,996,732,661,23,48,130427,75597,2232,52598,825,731,44,50
597,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,mike lindblom,transportation,1000,1500,500,4,24550,21205,0,3566,681,581,100,21087,794,279,0,0,395,79,33,14,32,42559,35835,0,6724,126,53,40,33
598,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,bob young,politics,1000,1000,0,5,33258,26378,0,6988,1279,1068,211,26456,1153,431,1,0,474,458,374,33,51,55513,44782,0,10731,559,447,60,52
599,10,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,katherine long,seattle-news,252,1077,270,4,29271,23592,0,5329,873,664,209,23564,991,363,2,0,387,260,175,20,65,45730,36947,0,8783,361,223,67,71
600,10,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,mike lindblom,transportation,1101,1200,283,3,17689,17145,0,576,387,373,14,17091,505,192,0,0,204,31,17,10,4,29252,28351,0,901,43,17,22,4
601,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,seattle times staff,seattle-news,1000,1000,300,1,12556,12349,0,208,113,109,4,12155,96,55,0,0,32,35,31,0,4,19585,19293,0,292,35,31,0,4
602,10,837,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,misha berson,entertainment,837,800,333,3,12803,11726,0,955,316,156,160,11578,356,176,0,0,142,18,15,1,2,22333,19957,0,2376,94,85,8,1
603,10,1486,0,0,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sean quinton,sports,1486,1628,645,5,44460,30388,0,14488,1985,1150,835,30203,1955,1091,0,0,640,486,444,20,22,73506,51055,0,22451,546,497,28,21
604,10,1000,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stefanie loh,sports,1000,600,400,6,127426,42047,369,88245,6229,2354,3875,42485,4743,2411,1,0,1646,2556,2284,71,201,203986,69876,369,133741,3269,2899,166,204
605,10,122,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coral garnick,obituaries,122,750,250,4,24115,21620,0,2843,723,621,102,21613,776,298,0,0,377,213,154,43,16,39289,34816,0,4473,234,162,53,19
606,10,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the seattle times editorial board,opinion,1000,1000,0,4,21358,17870,0,3927,664,577,87,17712,424,134,2,0,176,465,401,13,51,35632,29637,0,5995,502,421,30,51
607,10,660,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,danny westneat,seattle-news,660,1000,0,2,15509,14542,0,1043,275,247,28,14513,328,114,0,0,166,44,24,10,10,27714,25944,0,1770,46,25,11,10
609,10,1000,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt calkins,sports,1000,1250,250,10,150501,44850,71090,35762,13117,3072,10045,45276,14317,10625,1,0,2441,619,361,194,64,214855,75492,83870,55493,909,467,376,66
610,10,764,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike lindblom,weather,764,1400,400,3,21625,20759,0,795,555,533,22,20584,606,346,0,0,203,65,45,9,11,36817,35592,0,1225,72,49,12,11
611,10,0,0,0,0,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,bob condotta,sports,1292,1575,475,4,21955,19782,0,2231,617,556,61,19713,509,151,0,0,278,272,232,28,12,37329,33969,0,3360,292,242,37,13
612,10,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,paige cornwell,education,1000,900,400,3,15486,14844,0,801,384,343,41,14782,438,184,0,0,218,33,22,6,5,26718,25491,0,1227,44,27,12,5
613,10,0,0,0,0,0,0,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,jay greene,business,1598,1433,433,3,18249,17730,0,647,436,420,16,17669,511,273,0,0,184,38,29,2,7,30762,29804,0,958,43,31,5,7
614,10,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,jeff layton,life,1000,1600,900,5,14744,9683,0,5443,611,330,281,9569,603,412,0,0,129,149,92,5,52,22597,14066,0,8531,212,142,18,52
615,10,0,0,0,0,0,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,0,paul barrett,sports,809,975,500,4,22844,21568,0,1522,810,731,79,21513,928,413,1,0,409,94,57,34,3,40282,38131,0,2151,107,61,43,3
616,10,0,0,0,0,0,0,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,paul de barros,entertainment,1865,1200,200,1,4324,4299,0,42,56,56,0,4150,47,28,0,0,16,16,12,1,3,7305,7250,0,55,17,13,1,3
617,10,0,0,0,0,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,0,0,0,nicole brodeur,entertainment,1934,1441,508,1,9042,8852,0,158,80,78,2,8741,79,46,0,0,28,15,14,0,1,16315,16023,0,292,16,15,0,1
618,10,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,ciscoe morris,life,1000,1000,0,2,5857,5553,0,313,110,101,9,5412,71,46,0,0,19,50,39,0,11,9407,8916,0,491,59,48,0,11
619,10,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,suzan fraser,nation-world,442,1000,300,2,16215,15806,0,412,302,288,14,15744,346,188,0,0,115,27,19,5,3,28206,27533,0,673,27,19,5,3
620,10,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,the associated press,nation-world,1153,962,25,7,43331,36024,0,7561,2424,1907,517,36042,3041,1673,0,0,904,131,73,22,36,75221,62675,0,12546,202,105,59,38
621,10,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,jim brunner,politics,1000,900,550,7,49226,36501,0,13071,2418,1897,521,36552,2786,1023,1,0,990,630,503,87,40,80318,60437,0,19881,932,568,323,41
623,10,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,seattle times sports staff,sports,1000,1000,0,1,10689,10645,0,59,76,76,0,10550,83,51,0,0,23,6,6,0,0,18418,18322,0,96,7,7,0,0
624,10,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,john hartl,entertainment,1180,1350,500,2,3913,3880,0,60,72,69,3,3732,59,25,0,0,29,27,23,2,2,6094,6007,0,87,30,24,4,2
625,10,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,"jim brunner, hal bernton",environment,618,1066,733,2,15577,14344,0,1294,401,180,221,14333,222,86,1,0,107,88,50,3,35,25489,23292,0,2197,307,224,44,39
626,10,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,katrin bennhold,nation-world,1190,1344,505,4,29231,27079,0,2376,881,781,100,27120,1204,662,0,0,315,103,82,6,15,46846,42933,0,3913,132,104,13,15
627,10,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,seattle times staff,obituaries,1000,1000,0,4,28531,25283,0,3477,1005,883,122,25185,922,504,0,0,310,324,269,35,20,44921,39851,0,5070,346,284,41,21
628,10,0,0,0,0,0,0,1000,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valerie easton,pacific-nw-magazine,1000,1000,250,4,32344,27017,0,4674,1207,1018,189,27004,1178,850,0,0,252,196,170,8,18,51880,44968,0,6912,238,203,17,18
629,10,0,0,0,0,0,0,1709,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,soren andersen,entertainment,1709,1750,750,3,20162,16592,0,3975,524,443,81,16515,327,158,0,0,126,302,270,4,28,32584,26417,0,6167,335,298,9,28
630,10,0,0,0,0,0,0,1115,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike lindblom,transportation,1115,1000,0,3,15667,14295,0,1297,362,314,48,14102,409,199,0,0,139,69,44,15,10,22266,20042,0,2224,83,50,22,11
631,10,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike lindblom,transportation,1000,1000,0,3,16473,14614,0,1925,406,322,84,14462,418,171,0,0,197,88,71,6,11,27295,24253,0,3042,117,86,19,12
632,10,0,0,0,0,0,0,1000,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,andy perdue,pacific-nw-magazine,1000,800,200,4,9841,8372,0,1374,525,127,398,8222,245,118,0,0,92,100,51,0,49,16208,13649,0,2559,506,432,24,50
633,10,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,katie g. cotterill,life,1318,1500,600,2,12083,11523,0,460,216,203,13,11328,160,99,0,0,44,90,79,2,9,18845,18173,0,672,94,81,4,9
634,10,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,charlie zaillian,entertainment,1077,600,700,3,11451,10319,0,1168,243,233,10,10608,239,139,0,0,77,64,54,3,7,19492,17706,0,1786,69,58,4,7
635,10,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,seattle times staff,transportation,1000,1136,500,3,13245,11966,0,1357,310,279,31,11797,338,179,0,0,113,46,36,6,4,19045,16669,0,2376,62,42,16,4
636,10,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,seattle times staff,transportation,1000,1000,0,4,19540,17912,0,1779,669,628,41,17765,798,428,0,0,225,70,58,5,7,32208,29467,0,2741,89,69,13,7
637,10,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,evan bush,seattle-news,1000,1000,0,4,22815,21207,0,1714,779,728,51,21161,827,389,0,0,293,145,122,13,10,38283,35393,0,2890,175,131,33,11
638,10,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,craig hill,life,846,1136,454,2,10370,9566,0,825,190,156,34,9456,174,77,0,0,64,68,48,8,12,17230,15852,0,1378,81,58,11,12
640,10,0,0,0,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,ron judd,seattle-news,1073,1366,500,4,22316,21507,0,951,616,571,45,21424,767,424,0,0,273,47,31,9,7,36029,34484,0,1545,58,36,13,9
641,10,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,josh liebeskind,sports,1000,1000,0,6,28667,27233,0,1765,1345,1234,111,27130,1589,1059,0,0,371,61,40,12,9,48822,45715,0,3107,75,43,23,9
642,10,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,adam jude,sports,1000,1125,425,5,28186,23120,0,5277,1187,909,278,22925,1295,674,0,0,426,210,180,23,7,46579,38509,0,8070,233,191,33,9
643,10,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,gosia wozniacka,nation-world,221,875,200,9,44332,33913,0,10299,2291,1698,593,34023,3631,588,0,0,1661,413,211,148,54,73019,57356,0,15663,901,270,575,56
644,10,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,jeff layton,life,1000,1000,0,6,79570,39550,0,39419,4188,1825,2363,40292,4395,2984,3,0,904,586,327,36,223,137201,70314,0,66887,1156,708,220,228
645,10,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,larry stone,sports,363,1050,500,3,16131,15239,0,638,407,386,21,15185,432,258,0,0,148,47,35,9,3,25654,24705,0,949,48,36,9,3
646,10,0,0,0,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,julie holland,opinion,1138,1200,633,5,22627,19514,0,3099,783,621,162,19757,900,326,0,0,439,189,145,14,30,36572,31615,0,4957,225,163,29,33
647,10,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,sean quinton,sports,1000,1500,500,4,15744,14528,0,1074,490,433,57,14407,606,148,0,0,329,95,43,47,5,25356,23725,0,1631,112,45,62,5
648,10,0,0,0,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,rachel lerman,business,1258,1000,500,5,30664,25982,0,4734,1269,980,289,26277,1584,942,0,0,479,84,57,10,17,51495,43153,0,8342,115,73,24,18
649,10,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,coral garnick,business,704,1000,0,6,36524,31088,0,5611,1664,1370,294,31383,1908,934,0,0,724,185,126,23,36,62756,54087,0,8669,237,137,62,38
650,10,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,jayson jenks,pacific-nw-magazine,852,1200,200,5,16674,9658,0,7108,736,383,353,9765,745,531,0,0,147,147,109,1,37,24423,13413,0,11010,190,146,6,38
651,10,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,ryan divish,sports,523,500,1000,6,49016,26496,7132,15165,2060,1470,590,28434,2546,627,0,0,1316,379,170,136,73,74338,42181,7434,24723,542,230,237,75
652,10,0,0,0,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,seattle sketcher gabriel campanario,seattle-news,1271,1600,900,2,19343,18485,0,822,356,340,16,18390,387,209,0,0,132,85,64,11,10,30849,29639,0,1210,92,68,14,10
653,10,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,providence cicero,life,1446,1318,477,3,11097,10790,0,380,238,197,41,10719,282,129,0,0,130,13,7,3,3,17838,17213,0,625,26,12,10,4
654,10,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,rachel lerman,business,1000,1000,0,6,45071,32334,0,14453,2082,1245,837,32874,2097,904,0,0,795,457,355,26,76,75744,51952,0,23792,907,714,115,78
